http://sofo.wen9.com|8:03:2014 - 2:22:06|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.232||НЕТ РЕФЕРЕР
http://sofo.wen9.com|8:03:2014 - 9:38:21|Opera/9.80 (J2ME/MIDP; Opera Mini/4.5.33867/34.1445; U; en) Presto/2.8.119 Version/11.10|82.145.208.120|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|8:03:2014 - 21:02:37|Opera/9.80 (Windows NT 6.1; U; en) Presto/2.6.30 Version/10.60|80.92.183.194|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|9:03:2014 - 12:19:10|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36|146.255.237.102|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|10:03:2014 - 20:55:39|Mozilla/5.0 (Symbian/3; Series60/5.3 Nokia603/111.020.0310; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.4.1.14 Mobile Safari/533.4 3gpp-gba|94.66.87.222||http://sofo.wen9.com/
http://sofo.wen9.com|10:03:2014 - 21:46:31|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.232||НЕТ РЕФЕРЕР
http://sofo.wen9.com|11:03:2014 - 21:59:01|Opera/9.80 (J2ME/MIDP; Opera Mini/7.1.32249/34.1445; U; en) Presto/2.8.119 Version/11.10|82.145.210.171|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|15:03:2014 - 17:01:44|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|94.100.236.68|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|15:03:2014 - 21:56:08|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36|188.123.150.214|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|16:03:2014 - 5:48:36|Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0|176.221.139.242|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|16:03:2014 - 7:40:27|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|149.3.54.128|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|16:03:2014 - 13:51:04|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|92.51.115.195|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|16:03:2014 - 22:40:26|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|213.131.47.154|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|16:03:2014 - 22:40:28|Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0)|119.147.146.189|Компьютеры|НЕТ РЕФЕРЕР
http://sofo.wen9.com|16:03:2014 - 22:40:35|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36|119.147.146.189|Компьютеры|НЕТ РЕФЕРЕР
http://sofo.wen9.com|17:03:2014 - 0:01:00|Mozilla/5.0 (Linux; U; Android 4.2.2; ru-ru; GT-I9500 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30|88.240.52.176||http://sofo.wen9.com/
http://sofo.wen9.com|17:03:2014 - 5:59:20|Mozilla/5.0 (Windows NT 6.1; rv:28.0) Gecko/20100101 Firefox/28.0|94.100.236.208|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|17:03:2014 - 20:32:02|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.232||НЕТ РЕФЕРЕР
http://sofo.wen9.com|17:03:2014 - 23:28:31|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|95.137.239.152|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|18:03:2014 - 19:52:48|Opera/9.80 (Series 60; Opera Mini/7.1.32445/34.1526; U; ru) Presto/2.8.119 Version/11.10|82.145.218.249|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|18:03:2014 - 23:24:57|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|81.214.136.222|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|19:03:2014 - 2:13:08|Opera/9.80 (J2ME/MIDP; Opera Mini/4.5.33867/34.1526; U; en) Presto/2.8.119 Version/11.10|82.145.216.217|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|19:03:2014 - 8:44:43|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|134.19.237.70|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|20:03:2014 - 14:40:00|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36|95.137.192.155|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|22:03:2014 - 21:05:33|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|95.137.233.130|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|22:03:2014 - 21:46:56|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|80.92.188.131|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|23:03:2014 - 20:36:51|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|95.104.29.212|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|24:03:2014 - 14:18:51|Mozilla/5.0 (Linux; Android 4.0.4; AT100 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.166 Safari/537.36|188.129.174.103||http://sofo.wen9.com/
http://sofo.wen9.com|24:03:2014 - 20:55:20|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|213.131.47.154|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|25:03:2014 - 1:09:55|Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3|213.37.20.93||http://sofo.wen9.com/
http://sofo.wen9.com|25:03:2014 - 1:10:22|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|213.131.47.154|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|25:03:2014 - 12:39:21|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|93.188.11.191|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|25:03:2014 - 18:40:41|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.228||НЕТ РЕФЕРЕР
http://sofo.wen9.com|25:03:2014 - 20:44:07|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|212.72.150.25|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|26:03:2014 - 11:09:34|Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15|91.151.138.5|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|26:03:2014 - 13:57:17|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63|188.169.90.30|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|26:03:2014 - 18:57:12|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|91.151.139.68|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|26:03:2014 - 20:47:59|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|80.92.189.252|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|26:03:2014 - 21:50:18|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|188.169.102.117|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|27:03:2014 - 14:54:19|Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.1.249.1036 Safari/532.5|94.43.223.41|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|27:03:2014 - 19:26:02|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|92.51.112.40|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|28:03:2014 - 12:18:18|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|95.137.238.30|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|28:03:2014 - 13:27:13|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|62.212.44.35|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|28:03:2014 - 19:21:20|Opera/9.80 (Android; Opera Mini/7.5.33361/34.1624; U; ru) Presto/2.8.119 Version/11.10|82.145.218.186|Opera Mini|НЕТ РЕФЕРЕР
http://sofo.wen9.com|28:03:2014 - 20:50:43|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31|94.100.236.159|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|28:03:2014 - 21:28:34|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|176.74.111.230|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|29:03:2014 - 11:58:04|Opera/9.80 (J2ME/MIDP; Opera Mini/7.1.32052/34.1624; U; ru) Presto/2.8.119 Version/11.10|82.145.218.15|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|29:03:2014 - 14:19:40|Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.1.249.1036 Safari/532.5|94.100.236.44|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|29:03:2014 - 18:32:20|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36|85.118.117.219|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|29:03:2014 - 20:01:11|Opera/9.80 (Series 60; Opera Mini/7.1.32444/34.1624; U; ru) Presto/2.8.119 Version/11.10|82.145.217.69|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|29:03:2014 - 20:26:46|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|92.51.112.108|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|30:03:2014 - 14:36:08|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|93.177.140.19|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|31:03:2014 - 14:25:16|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|85.118.126.214|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|1:04:2014 - 3:44:05|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.228||НЕТ РЕФЕРЕР
http://sofo.wen9.com|1:04:2014 - 12:07:40|Mozilla/5.0 (Windows NT 6.1; rv:9.0) Gecko/20100101 Firefox/9.0|92.51.112.51|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|1:04:2014 - 19:24:22|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|188.121.196.91|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|1:04:2014 - 22:52:58|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|149.3.57.178|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|2:04:2014 - 10:45:25|Opera/9.80 (J2ME/MIDP; Opera Mini/8.0.35158/34.1654; U; ru) Presto/2.8.119 Version/11.10|82.145.218.71|Opera Mini|http://www.sofo.wen9.com/
http://sofo.wen9.com|3:04:2014 - 8:13:20|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|176.73.82.117|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|3:04:2014 - 11:51:08|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|178.134.182.150|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|3:04:2014 - 13:58:31|Mozilla/5.0 (Series40; Nokia202/20.28; Profile/MIDP-2.1 Configuration/CLDC-1.1) Gecko/20100401 S40OviBrowser/1.5.0.34.15|66.54.89.107||НЕТ РЕФЕРЕР
http://sofo.wen9.com|3:04:2014 - 19:48:10|Mozilla/5.0 (Linux; Android 4.2.1; HUAWEI G700-U20 Build/HuaweiG700-U20) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36|91.151.138.5|Geocell (Грузия)|http://sofo.wen9.com/
http://sofo.wen9.com|3:04:2014 - 20:36:07|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36 OPR/20.0.1387.91|95.137.226.216|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|3:04:2014 - 22:21:21|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|93.177.134.206|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|4:04:2014 - 12:45:13|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.833 Safari/537.36 MRCHROME SOC CHANNEL_inet2amigo|188.123.157.237|Компьютеры|http://www.sofo.wen9.com/
http://sofo.wen9.com|4:04:2014 - 20:36:43|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|176.74.103.100|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|5:04:2014 - 18:48:50|Opera/9.80 (Windows Mobile; Opera Mini/5.1.21594/34.1697; U; en) Presto/2.8.119 Version/11.10|82.145.211.104|Компьютеры|НЕТ РЕФЕРЕР
http://sofo.wen9.com|6:04:2014 - 10:47:53|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|134.19.236.86|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|6:04:2014 - 13:33:39|Mozilla/5.0 (compatible; MSIE 10.0; Windows Phone 8.0; Trident/6.0; IEMobile/10.0; ARM; Touch; NOKIA; Lumia 520)|151.18.4.166|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|6:04:2014 - 23:07:26|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|188.169.58.131|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|7:04:2014 - 10:48:07|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.228||НЕТ РЕФЕРЕР
http://sofo.wen9.com|7:04:2014 - 10:48:30|SAMSUNG-GT-C3300i/C3300iXXKD1 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|91.184.98.40||http://www.google.ge/gwt/x?gl=GE
http://sofo.wen9.com|8:04:2014 - 12:27:39|Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|94.43.45.217|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|9:04:2014 - 2:46:42|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.228||НЕТ РЕФЕРЕР
http://sofo.wen9.com|9:04:2014 - 5:32:59|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|92.51.112.72|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|9:04:2014 - 8:37:37|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36 OPR/16.0.1196.62|176.73.127.25|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|9:04:2014 - 9:00:14|Mozilla/5.0 (Linux; U; Android 2.3.4; en-au; SonyEricssonST18i Build/4.0.2.A.0.62) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|95.137.239.91||http://sofo.wen9.com/
http://sofo.wen9.com|9:04:2014 - 13:59:12|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36|85.118.117.219|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|10:04:2014 - 7:54:23|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|176.221.133.45|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|10:04:2014 - 11:49:20|Opera/9.80 (SpreadTrum; Opera Mini/4.4.31492/34.1697; U; ru) Presto/2.8.119 Version/11.10|82.145.209.135|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|10:04:2014 - 19:38:44|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.11 Safari/537.36|94.100.237.6|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|10:04:2014 - 21:11:14|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36 OPR/19.0.1326.59|176.221.168.195|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|11:04:2014 - 5:11:25|Opera/9.80 (J2ME/MIDP; Opera Mini/8.0.35158/34.1784; U; ru) Presto/2.8.119 Version/11.10|82.145.217.86|Opera Mini|http://sofo.wen9.com/
http://sofo.wen9.com|11:04:2014 - 5:56:15|Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14|66.249.81.228||НЕТ РЕФЕРЕР
http://sofo.wen9.com|11:04:2014 - 5:56:23|SAMSUNG-GT-S3802/1.0 NetFront/4.2 Profile/MIDP-2.0 Configuration/CLDC-1.1|81.95.167.3|Magticom (Грузия)|http://www.google.com/gwt/x?hl=ru
http://sofo.wen9.com|11:04:2014 - 8:13:10|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36|92.241.71.114|Компьютеры|http://sofo.wen9.com/
http://sofo.wen9.com|11:04:2014 - 13:47:51|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36|80.241.242.233|Компьютеры|http://sofo.wen9.com/
